fixture_id,date,team_a,team_b,a_is_home,goals_a,goals_b,result,a_form_points,a_form_games_count,a_goals_for_avg,a_goals_against_avg,a_possession_avg,a_shots_total_avg,a_shots_on_goal_avg,a_corners_avg,b_form_points,b_form_games_count,b_goals_for_avg,b_goals_against_avg,b_possession_avg,b_shots_total_avg,b_shots_on_goal_avg,b_corners_avg,h2h_games,h2h_a_wins,h2h_a_draws,h2h_a_losses,ranking_a,ranking_b,ranking_diff
1218501,2024-10-10,Jordan,Korea Republic,True,0,2,B,2.12,99,2.1,0.95,45.61,15.24,4.85,6.14,2.1,110,2.21,0.71,69.39,14.56,5.85,7.63,2,1,1,0,1617.0,1774.0,-157.0
1332407,2025-01-27,Jordan,Uzbekistan,False,0,0,Draw,1.75,103,1.73,0.85,43.08,13.45,4.67,6.57,2.13,98,1.53,0.75,50.54,16.52,4.62,4.45,2,1,0,1,1689.0,1735.0,-46.0
1218546,2025-03-25,Jordan,Korea Republic,False,1,1,Draw,1.76,106,1.64,0.8,44.29,12.74,4.73,5.84,2.07,115,2.05,0.86,70.73,13.27,4.94,5.56,3,1,1,1,1689.0,1784.0,-95.0
1375497,2025-05-30,Jordan,Saudi Arabia,False,0,2,B,1.66,107,1.56,0.83,40.62,12.41,4.4,5.3,1.58,121,1.29,1.02,57.91,12.2,3.58,4.91,4,2,1,1,1689.0,1592.0,97.0
1485009,2025-11-14,Jordan,Tunisia,False,2,3,B,1.2,114,1.34,1.13,39.73,11.73,3.95,4.21,1.82,114,1.7,0.72,42.39,5.8,1.19,4.54,0,0,0,0,1689.0,1615.0,74.0
1482946,2025-12-09,Jordan,Egypt,False,3,0,A,1.52,118,1.55,1.15,29.3,11.73,4.49,3.89,1.69,106,1.26,0.72,52.01,14.2,4.47,3.96,1,0,0,1,1689.0,1623.0,66.0
1491661,2025-12-15,Jordan,Saudi Arabia,False,1,0,A,1.88,120,1.64,0.87,29.3,11.73,4.49,3.89,1.82,138,1.3,1.0,56.36,9.25,3.88,2.87,5,2,1,2,1689.0,1592.0,97.0
1492084,2025-12-18,Jordan,Morocco,True,2,3,B,2.02,121,1.56,0.76,29.3,11.73,4.49,3.89,2.72,137,1.95,0.23,65.07,19.28,7.27,9.39,1,0,0,1,1689.0,1840.0,-151.0
1528283,2026-05-31,Jordan,Switzerland,False,1,4,B,1.57,124,1.71,1.28,29.3,11.73,4.49,3.89,1.61,111,1.97,1.08,56.69,10.62,4.27,3.95,0,0,0,0,1628.0,1943.0,-315.0
1528288,2026-06-07,Jordan,Colombia,False,0,2,B,1.37,125,1.62,1.63,29.64,11.88,4.26,3.94,1.73,115,2.05,1.18,57.05,11.65,4.87,4.04,0,0,0,0,1628.0,2009.0,-381.0
1489382,2026-06-17,Jordan,Austria,False,1,3,B,1.19,126,1.41,1.68,30.83,8.81,2.74,2.9,2.32,102,2.27,0.56,61.51,12.05,5.23,4.0,0,0,0,0,1628.0,1821.0,-193.0
256928,2016-10-06,Korea Republic,Qatar,True,3,2,A,2.65,10,2.62,0.3,68.26,8.33,2.93,6.88,1.64,10,2.04,0.87,48.82,6.44,2.09,3.75,0,0,0,0,1790.0,1558.0,232.0
256940,2016-11-15,Korea Republic,Uzbekistan,True,2,1,A,2.28,12,2.25,0.65,58.58,6.8,2.85,4.06,2.48,12,1.66,0.45,51.19,8.37,3.55,6.36,0,0,0,0,1790.0,1669.0,121.0
256962,2017-06-13,Korea Republic,Qatar,False,2,3,B,2.17,15,1.75,0.64,60.31,7.88,3.74,4.92,1.11,15,1.14,0.9,49.37,6.98,3.27,3.33,1,1,0,0,1760.0,1455.0,305.0
256973,2017-09-05,Korea Republic,Uzbekistan,False,0,0,Draw,1.73,17,1.53,0.84,60.48,9.19,3.42,4.22,1.43,17,0.93,0.85,48.95,7.08,2.59,5.29,1,1,0,0,1760.0,1611.0,149.0
225429,2018-06-01,Korea Republic,Bosnia and Herzegovina,True,1,3,B,1.62,24,1.46,1.01,55.14,10.4,4.55,4.78,1.42,15,1.15,0.7,58.88,12.31,5.97,6.06,0,0,0,0,1778.0,1795.0,-17.0
225477,2018-06-11,Korea Republic,Senegal,False,0,2,B,1.35,26,1.21,1.11,55.14,10.4,4.55,4.78,1.5,17,1.2,0.9,50.82,10.79,3.4,3.72,0,0,0,0,1778.0,1755.0,23.0
135788,2018-06-18,Korea Republic,Sweden,False,0,1,B,1.17,27,1.05,1.22,55.14,10.4,4.55,4.78,1.24,16,1.22,0.66,44.54,7.62,3.25,3.59,0,0,0,0,1778.0,1850.0,-72.0
135817,2018-06-27,Korea Republic,Germany,True,2,0,A,0.88,29,0.92,1.3,48.68,10.93,3.84,5.46,1.94,16,2.29,0.92,67.33,16.67,7.31,7.11,0,0,0,0,1778.0,1937.0,-159.0
225521,2018-10-12,Korea Republic,Uruguay,True,2,1,A,1.35,32,1.03,0.85,43.14,11.19,4.13,4.86,2.29,27,1.9,0.81,44.57,11.78,4.9,4.14,0,0,0,0,1778.0,1921.0,-143.0
225532,2018-10-16,Korea Republic,Panama,True,2,2,Draw,1.57,33,1.16,0.87,43.14,11.19,4.13,4.86,0.53,26,0.48,2.23,43.19,8.82,3.23,2.68,0,0,0,0,1778.0,1566.0,212.0
225564,2018-11-20,Korea Republic,Uzbekistan,False,4,0,A,1.43,35,1.23,1.02,43.14,11.19,4.13,4.86,1.27,27,0.77,0.76,48.78,7.76,2.66,4.89,2,1,1,0,1778.0,1591.0,187.0
225582,2018-12-31,Korea Republic,Saudi Arabia,True,0,0,Draw,1.63,36,1.6,0.88,43.14,11.19,4.13,4.86,1.23,35,1.05,1.44,51.61,8.41,2.46,3.28,0,0,0,0,1778.0,1583.0,195.0
118093,2019-01-25,Korea Republic,Qatar,True,0,1,B,2.17,41,1.47,0.57,61.63,13.02,5.41,6.46,2.26,30,2.1,0.79,51.53,7.74,4.07,4.8,2,1,0,1,1772.0,1668.0,104.0
218277,2019-03-26,Korea Republic,Colombia,True,2,1,A,2.03,43,1.24,0.54,60.85,11.72,4.68,6.14,2.13,30,1.61,0.78,51.27,9.93,4.16,4.17,0,0,0,0,1772.0,1985.0,-213.0
247685,2019-11-19,Korea Republic,Brazil,False,0,3,B,1.92,51,1.73,0.44,60.85,11.72,4.68,6.14,1.53,48,1.53,0.7,60.89,13.88,5.34,6.62,0,0,0,0,1772.0,2081.0,-309.0
644697,2020-11-17,Korea Republic,Qatar,True,2,1,A,1.85,56,1.51,0.83,60.85,11.72,4.68,6.14,1.57,49,1.87,1.35,46.74,6.48,3.14,2.47,3,1,0,2,1773.0,1638.0,135.0
861485,2022-06-02,Korea Republic,Brazil,True,1,5,B,2.31,73,1.91,0.44,68.24,14.24,5.15,7.53,2.42,73,2.34,0.28,58.52,15.3,6.62,3.81,1,0,0,1,1788.0,2133.0,-345.0
861489,2022-06-10,Korea Republic,Paraguay,True,2,2,Draw,2.14,75,1.82,0.9,68.24,14.24,5.15,7.53,0.72,59,0.72,1.91,43.9,9.33,2.22,3.28,0,0,0,0,1788.0,1727.0,61.0
863632,2022-06-14,Korea Republic,Egypt,True,4,1,A,1.99,76,1.85,1.04,68.24,14.24,5.15,7.53,1.61,63,0.73,0.57,48.23,9.96,2.89,4.8,0,0,0,0,1788.0,1660.0,128.0
855744,2022-11-24,Korea Republic,Uruguay,False,0,0,Draw,2.17,83,1.78,0.9,68.24,8.25,2.98,6.44,1.92,72,1.62,0.6,46.88,11.73,4.01,4.31,1,1,0,0,1788.0,1904.0,-116.0
855757,2022-11-28,Korea Republic,Ghana,True,2,3,B,2.01,84,1.55,0.79,57.21,7.84,2.01,5.11,1.2,54,1.23,1.46,44.15,9.87,3.68,3.94,0,0,0,0,1788.0,1593.0,195.0
855769,2022-12-02,Korea Republic,Portugal,True,2,1,A,1.75,85,1.61,1.07,59.2,11.7,3.37,7.23,2.22,70,2.28,0.62,55.55,13.66,5.12,5.68,0,0,0,0,1788.0,1998.0,-210.0
977705,2022-12-05,Korea Republic,Brazil,False,1,4,B,1.91,86,1.66,1.06,53.48,12.01,4.0,6.65,2.39,80,2.19,0.38,59.69,17.02,6.98,5.98,2,0,0,2,1788.0,2133.0,-345.0
1012328,2023-03-24,Korea Republic,Colombia,True,2,2,Draw,1.67,87,1.57,1.45,51.89,11.15,4.43,6.04,2.01,74,1.43,0.58,57.32,12.22,3.71,4.96,1,1,0,0,1799.0,1984.0,-185.0
1012337,2023-03-28,Korea Republic,Uruguay,True,1,2,B,1.58,88,1.63,1.52,52.36,10.72,4.34,5.61,1.66,76,1.29,0.67,47.0,11.22,3.67,3.57,2,1,1,0,1799.0,2006.0,-207.0
1119708,2023-09-12,Korea Republic,Saudi Arabia,False,1,0,A,1.15,92,1.13,1.25,57.55,10.58,3.67,6.11,0.69,92,0.87,1.55,59.5,11.78,3.71,4.82,1,0,1,0,1799.0,1586.0,213.0
1119709,2023-10-13,Korea Republic,Tunisia,True,4,0,A,1.39,93,1.11,1.09,57.55,10.58,3.67,6.11,2.0,84,1.55,0.62,44.49,9.57,2.65,4.73,0,0,0,0,1799.0,1738.0,61.0
1167790,2024-01-30,Korea Republic,Saudi Arabia,False,1,1,Draw,1.98,101,2.44,1.07,65.77,14.19,5.34,7.48,1.79,103,1.27,0.67,64.27,14.74,5.0,6.33,2,1,1,0,1774.0,1536.0,238.0
1449843,2025-10-10,Korea Republic,Brazil,True,0,5,B,2.04,123,1.97,0.69,63.32,12.06,4.75,5.65,1.63,111,1.31,0.85,59.8,12.36,4.22,4.98,3,0,0,3,1784.0,1978.0,-194.0
1449845,2025-10-14,Korea Republic,Paraguay,True,2,0,A,1.77,124,1.72,1.25,59.46,10.67,4.1,5.54,1.57,92,1.1,0.9,39.06,10.0,3.56,4.16,1,0,1,0,1784.0,1833.0,-49.0
1485019,2025-11-18,Korea Republic,Ghana,True,1,0,A,2.07,126,1.79,0.95,59.04,10.51,4.09,5.3,1.66,93,1.7,0.87,48.34,7.11,2.09,1.4,1,0,0,1,1784.0,1509.0,275.0
1527860,2026-03-28,Korea Republic,Côte d'Ivoire,True,0,4,B,2.19,127,1.68,0.82,58.57,9.97,4.08,5.25,1.92,111,1.9,0.85,54.43,16.26,3.44,6.06,0,0,0,0,1723.0,1727.0,-4.0
1511732,2026-03-31,Korea Republic,Austria,False,0,1,B,1.91,128,1.46,1.24,57.42,10.27,3.76,5.52,2.11,100,2.68,0.75,62.91,13.63,6.07,4.34,0,0,0,0,1723.0,1821.0,-98.0
1538999,2026-06-12,Korea Republic,Czechia,True,2,1,A,1.99,131,1.66,0.91,59.84,11.83,4.79,5.83,2.01,102,2.03,1.02,52.22,14.39,4.72,6.59,0,0,0,0,1723.0,1680.0,43.0
256926,2016-09-06,Qatar,Uzbekistan,True,0,1,B,1.98,9,2.47,0.84,43.79,4.86,1.53,4.21,2.82,9,2.1,0.54,57.0,6.0,4.0,14.0,0,0,0,0,1558.0,1669.0,-111.0
256955,2017-03-28,Qatar,Uzbekistan,False,0,1,B,1.3,14,1.34,0.89,49.69,7.46,3.82,3.41,1.78,14,1.32,0.74,47.92,6.98,2.68,4.55,1,0,0,1,1455.0,1611.0,-156.0
225522,2018-10-12,Qatar,Ecuador,True,4,3,A,1.7,22,1.72,1.18,49.89,9.77,4.21,4.67,1.2,20,1.37,1.41,51.68,10.16,3.91,6.07,0,0,0,0,1522.0,1772.0,-250.0
225535,2018-10-16,Qatar,Uzbekistan,False,0,2,B,1.87,23,2.03,1.42,49.89,9.77,4.21,4.67,1.05,25,0.71,1.01,48.78,7.76,2.66,4.89,2,0,0,2,1522.0,1591.0,-69.0
225546,2018-11-14,Qatar,Switzerland,False,1,0,A,1.62,24,1.76,1.5,49.89,9.77,4.21,4.67,1.69,24,1.86,0.92,57.18,12.44,4.43,4.85,0,0,0,0,1522.0,1921.0,-399.0
118132,2019-01-17,Qatar,Saudi Arabia,False,2,0,A,2.02,28,2.31,1.05,56.91,8.02,4.13,3.69,1.64,38,1.41,0.94,57.69,10.57,4.72,4.13,0,0,0,0,1668.0,1554.0,114.0
218298,2019-06-06,Qatar,Brazil,False,0,2,B,2.52,33,2.33,0.65,48.75,6.78,4.01,3.02,2.54,35,1.9,0.39,59.45,13.78,6.54,6.81,0,0,0,0,1668.0,2081.0,-413.0
83263,2019-06-16,Qatar,Paraguay,False,2,2,Draw,2.19,34,2.02,0.83,48.75,6.78,4.01,3.02,1.05,25,1.19,1.52,43.27,8.06,3.25,3.93,0,0,0,0,1668.0,1738.0,-70.0
83268,2019-06-19,Qatar,Colombia,False,0,1,B,2.03,35,2.02,0.98,50.47,7.04,4.0,3.22,2.24,34,1.9,0.61,51.91,10.33,4.59,3.61,0,0,0,0,1668.0,1985.0,-317.0
83275,2019-06-23,Qatar,Argentina,True,0,2,B,1.77,36,1.75,0.98,46.91,7.03,3.62,2.79,1.61,36,1.64,1.1,53.2,9.21,3.8,4.98,0,0,0,0,1668.0,1970.0,-302.0
291874,2019-12-05,Qatar,Saudi Arabia,False,0,1,B,2.19,46,2.47,0.84,46.74,6.48,3.14,2.47,1.74,51,1.62,1.09,61.73,9.99,3.52,5.0,1,1,0,0,1668.0,1554.0,114.0
640109,2020-10-12,Qatar,Ghana,False,1,5,B,1.9,47,2.15,0.86,46.74,6.48,3.14,2.47,1.51,26,0.99,0.85,53.19,14.75,4.48,6.63,0,0,0,0,1638.0,1603.0,35.0
704140,2021-07-13,Qatar,Panama,True,3,3,Draw,2.21,57,1.58,0.7,61.27,20.16,4.83,5.27,1.61,53,1.93,1.22,40.7,4.8,1.98,2.91,0,0,0,0,1663.0,1627.0,36.0
656115,2021-09-04,Qatar,Portugal,True,1,3,B,1.8,63,1.65,1.33,47.84,14.08,4.37,4.24,1.79,53,2.0,1.08,56.96,17.31,6.09,6.66,0,0,0,0,1663.0,1972.0,-309.0
656114,2021-10-09,Qatar,Portugal,False,0,3,B,1.49,65,1.49,1.47,47.84,14.08,4.37,4.24,2.09,55,2.24,0.93,58.49,17.87,6.23,6.25,1,0,0,1,1663.0,1972.0,-309.0
815969,2021-12-15,Qatar,Algeria,True,1,2,B,1.85,73,1.91,1.36,46.03,11.35,3.61,3.12,2.14,56,2.86,0.82,48.4,10.08,3.45,3.13,0,0,0,0,1663.0,1799.0,-136.0
817314,2021-12-18,Qatar,Egypt,False,0,0,Draw,1.61,74,1.79,1.45,46.03,11.35,3.61,3.12,2.07,51,1.82,0.65,53.11,13.24,4.26,4.78,0,0,0,0,1663.0,1658.0,5.0
942682,2022-08-20,Qatar,Morocco,True,2,2,Draw,1.63,77,1.41,1.07,44.36,9.64,4.32,4.71,2.17,81,1.95,0.95,59.86,15.95,6.23,5.25,0,0,0,0,1577.0,1866.0,-289.0
942683,2022-08-23,Qatar,Ghana,True,2,1,A,1.54,78,1.48,1.19,44.36,9.64,4.32,4.71,1.14,49,1.14,1.33,48.27,9.8,2.81,5.66,1,0,0,1,1577.0,1593.0,-16.0
966908,2022-11-05,Qatar,Panama,True,2,1,A,1.77,84,1.4,1.02,44.36,9.64,4.32,4.71,1.7,76,1.47,1.26,55.5,11.28,2.98,5.25,1,0,1,0,1577.0,1646.0,-69.0
855736,2022-11-20,Qatar,Ecuador,True,0,2,B,2.07,86,1.42,0.89,44.36,9.64,4.32,4.71,1.42,68,0.67,0.51,54.91,11.35,3.65,6.6,1,1,0,0,1577.0,1841.0,-264.0
855747,2022-11-25,Qatar,Senegal,True,1,3,B,1.8,87,1.23,1.03,46.18,6.52,1.41,2.15,1.55,77,1.33,1.03,53.51,15.06,4.95,5.93,0,0,0,0,1577.0,1745.0,-168.0
855760,2022-11-29,Qatar,Netherlands,False,0,2,B,1.56,88,1.2,1.29,45.66,8.04,2.11,3.85,2.35,64,2.16,0.81,57.37,12.71,4.49,4.76,0,0,0,0,1577.0,2073.0,-496.0
1023103,2023-06-25,Qatar,Haiti,False,1,2,B,1.39,94,1.23,1.31,45.27,8.62,3.45,3.14,2.17,46,2.95,1.22,45.79,12.57,5.19,3.87,0,0,0,0,1534.0,1496.0,38.0
1051773,2023-07-08,Qatar,Panama,False,0,4,B,1.42,97,1.15,1.17,39.2,6.34,2.53,1.58,1.55,89,1.37,1.36,57.2,11.44,4.08,4.63,2,1,1,0,1534.0,1765.0,-231.0
1169461,2024-02-03,Qatar,Uzbekistan,True,1,1,Draw,2.09,110,1.81,0.88,54.88,11.44,4.09,4.73,2.15,87,1.88,0.81,49.44,13.75,4.1,3.16,3,0,0,3,1524.0,1684.0,-160.0
1218518,2024-11-14,Qatar,Uzbekistan,True,3,2,A,1.77,121,1.82,1.56,59.83,15.2,4.75,6.31,2.3,96,1.55,0.54,52.34,16.09,4.54,4.91,4,0,1,3,1524.0,1684.0,-160.0
1218563,2025-06-10,Qatar,Uzbekistan,False,0,3,B,1.56,129,1.71,1.63,56.59,11.48,4.68,4.73,1.84,102,1.2,0.65,49.71,15.1,4.31,5.25,5,1,1,3,1425.0,1735.0,-310.0
1482944,2025-12-07,Qatar,Tunisia,True,0,3,B,0.96,138,1.06,1.54,55.09,8.83,3.5,3.97,1.53,118,1.59,1.05,32.34,6.58,1.72,2.26,0,0,0,0,1425.0,1615.0,-190.0
1489373,2026-06-13,Qatar,Switzerland,True,1,1,Draw,0.76,141,0.7,1.42,54.62,8.51,2.53,3.59,1.69,113,2.07,1.06,59.02,11.35,4.75,4.58,1,1,0,0,1411.0,1943.0,-532.0
225393,2018-03-27,Saudi Arabia,Belgium,False,0,4,B,1.65,21,1.79,1.22,52.61,8.33,3.1,4.12,2.83,10,4.23,0.74,65.44,19.53,9.3,7.93,0,0,0,0,1583.0,2034.0,-451.0
225403,2018-05-09,Saudi Arabia,Algeria,True,2,0,A,1.42,22,1.55,1.6,50.84,6.63,2.61,4.55,0.91,13,1.45,1.5,,,,,0,0,0,0,1583.0,1541.0,42.0
225466,2018-06-08,Saudi Arabia,Germany,False,1,2,B,1.37,26,1.36,1.53,50.11,6.39,2.32,3.48,1.89,13,2.89,0.87,67.49,15.06,7.32,6.48,0,0,0,0,1583.0,1937.0,-354.0
135795,2018-06-20,Saudi Arabia,Uruguay,False,0,1,B,1.03,28,1.14,2.04,51.05,6.92,1.98,2.95,2.25,22,1.7,0.7,47.9,12.63,5.1,4.4,0,0,0,0,1583.0,1921.0,-338.0
135810,2018-06-25,Saudi Arabia,Egypt,True,2,1,A,0.89,29,0.99,1.91,51.4,7.12,1.99,3.14,0.67,18,0.66,1.45,44.37,8.33,2.35,1.8,0,0,0,0,1583.0,1613.0,-30.0
225523,2018-10-12,Saudi Arabia,Brazil,True,0,2,B,1.15,31,1.24,1.81,53.59,9.87,3.03,3.81,2.46,29,2.33,0.33,59.47,17.2,8.15,6.78,0,0,0,0,1583.0,2136.0,-553.0
256172,2019-11-14,Saudi Arabia,Uzbekistan,False,3,2,A,1.41,46,1.37,1.03,61.73,9.99,3.52,5.0,1.93,42,1.89,0.85,41.71,5.93,1.73,5.15,0,0,0,0,1554.0,1580.0,-26.0
255959,2019-11-19,Saudi Arabia,Paraguay,True,0,0,Draw,1.62,47,1.58,1.15,61.73,9.99,3.52,5.0,1.22,34,1.06,1.15,45.74,9.57,3.22,3.07,0,0,0,0,1554.0,1738.0,-184.0
256252,2021-06-15,Saudi Arabia,Uzbekistan,True,3,0,A,2.2,59,2.16,0.56,72.98,2.63,5.35,6.47,1.87,55,1.71,0.79,41.71,5.93,1.73,5.15,1,1,0,0,1628.0,1524.0,104.0
748089,2021-12-07,Saudi Arabia,Morocco,False,0,1,B,2.0,68,1.46,0.6,59.5,9.91,3.37,2.69,2.85,69,2.96,0.18,61.25,14.3,4.49,3.98,0,0,0,0,1628.0,1764.0,-136.0
861486,2022-06-05,Saudi Arabia,Colombia,True,0,1,B,1.76,73,1.06,0.68,61.24,10.11,3.17,4.21,1.53,69,0.98,0.61,54.98,13.57,4.14,5.72,0,0,0,0,1644.0,1919.0,-275.0
861491,2022-09-23,Saudi Arabia,Ecuador,True,0,0,Draw,1.33,75,0.8,0.76,61.24,10.11,3.17,4.21,1.64,65,1.02,0.77,50.47,10.99,3.45,4.87,0,0,0,0,1644.0,1841.0,-197.0
942160,2022-11-10,Saudi Arabia,Panama,False,1,1,Draw,1.57,81,0.66,0.43,57.21,10.08,2.88,3.91,1.48,77,1.41,1.36,55.5,11.28,2.98,5.25,0,0,0,0,1644.0,1646.0,-2.0
863678,2022-11-16,Saudi Arabia,Croatia,True,0,1,B,1.5,82,0.71,0.5,57.21,10.08,2.88,3.91,2.23,71,1.78,0.93,55.02,12.25,5.07,4.83,0,0,0,0,1644.0,1950.0,-306.0
855737,2022-11-22,Saudi Arabia,Argentina,False,2,1,A,1.3,83,0.61,0.57,51.67,11.14,2.19,5.4,2.71,76,2.82,0.16,59.72,13.62,5.89,4.3,0,0,0,0,1644.0,2144.0,-500.0
1371358,2025-06-16,Saudi Arabia,Haiti,False,1,0,A,1.67,124,1.41,0.93,58.26,12.18,3.97,4.0,2.23,65,3.37,1.33,61.7,19.93,7.41,5.51,0,0,0,0,1592.0,1542.0,50.0
1396841,2025-09-08,Saudi Arabia,Czechia,False,1,1,Draw,1.55,129,1.13,1.01,53.7,9.23,3.6,3.28,2.05,93,1.88,1.22,52.42,16.2,6.81,6.37,0,0,0,0,1592.0,1731.0,-139.0
1486406,2025-11-14,Saudi Arabia,Côte d'Ivoire,True,1,0,A,1.59,132,1.18,0.99,56.36,11.06,4.64,2.87,2.07,104,1.89,0.31,55.79,11.4,2.07,3.7,0,0,0,0,1592.0,1627.0,-35.0
1486559,2025-11-18,Saudi Arabia,Algeria,True,0,2,B,1.77,133,1.16,0.86,56.36,11.06,4.64,2.87,2.18,117,2.02,0.72,59.03,16.29,6.47,5.81,1,1,0,0,1592.0,1757.0,-165.0
1482945,2025-12-08,Saudi Arabia,Morocco,False,0,1,B,1.89,136,1.38,1.01,56.36,9.25,3.88,2.87,2.58,134,2.04,0.35,65.07,19.28,7.27,9.39,1,0,0,1,1592.0,1840.0,-248.0
1514461,2026-03-27,Saudi Arabia,Egypt,True,0,4,B,1.51,140,0.99,0.87,56.36,9.25,3.88,2.87,1.75,115,1.19,0.83,44.06,8.65,3.5,3.14,1,1,0,0,1596.0,1747.0,-151.0
1540948,2026-05-31,Saudi Arabia,Ecuador,False,1,2,B,1.14,142,0.88,1.37,53.17,7.13,2.27,2.38,1.52,109,0.92,0.49,56.5,11.47,3.7,4.47,1,0,1,0,1596.0,1871.0,-275.0
1544368,2026-06-09,Saudi Arabia,Senegal,True,0,0,Draw,1.26,144,1.17,1.27,54.35,8.25,2.21,2.28,2.02,142,2.07,1.03,58.77,12.75,5.98,6.64,0,0,0,0,1596.0,1816.0,-220.0
1489379,2026-06-15,Saudi Arabia,Uruguay,True,1,1,Draw,1.22,145,1.02,1.1,54.35,8.25,2.21,2.28,1.38,114,0.88,0.93,53.95,9.84,2.41,4.52,1,0,0,1,1596.0,1841.0,-245.0
225341,2018-03-23,Uzbekistan,Senegal,False,1,1,Draw,1.37,18,0.8,0.73,48.78,7.76,2.66,4.89,2.22,13,1.82,0.98,,,,,0,0,0,0,1591.0,1755.0,-164.0
225395,2018-03-27,Uzbekistan,Morocco,False,0,2,B,1.32,19,0.83,0.77,48.78,7.76,2.66,4.89,2.51,18,2.34,0.41,,,,,0,0,0,0,1591.0,1728.0,-137.0
225462,2018-06-07,Uzbekistan,Uruguay,False,0,3,B,0.98,21,0.61,0.95,48.78,7.76,2.66,4.89,2.0,20,1.62,0.95,45.09,12.03,5.12,4.25,0,0,0,0,1591.0,1921.0,-330.0
667822,2019-03-22,Uzbekistan,Uruguay,False,0,3,B,1.32,32,1.06,0.99,43.84,5.44,2.06,4.31,1.3,31,1.46,1.28,45.88,9.6,4.59,3.73,1,0,0,1,1580.0,1965.0,-385.0
218292,2019-06-02,Uzbekistan,Türkiye,False,0,2,B,1.39,34,0.93,1.09,43.84,5.44,2.06,4.31,1.77,24,1.53,0.88,54.68,9.62,4.7,4.56,0,0,0,0,1580.0,1778.0,-198.0
685893,2021-03-26,Uzbekistan,Ghana,True,2,1,A,1.54,51,1.47,1.05,41.71,5.93,1.73,5.15,1.55,30,1.33,0.82,53.19,14.75,4.48,6.63,0,0,0,0,1524.0,1600.0,-76.0
781082,2021-09-05,Uzbekistan,Sweden,False,1,2,B,1.63,56,1.49,1.07,46.22,11.96,2.81,6.73,2.08,57,1.59,1.02,40.36,10.25,3.88,5.62,0,0,0,0,1524.0,1821.0,-297.0
1466848,2025-10-13,Uzbekistan,Uruguay,True,1,2,B,2.35,108,1.73,0.44,49.44,15.73,4.69,5.03,1.65,109,1.04,0.5,55.62,10.63,3.04,4.86,2,0,0,2,1735.0,1890.0,-155.0
1485008,2025-11-14,Uzbekistan,Egypt,True,2,0,A,2.04,109,1.63,0.65,48.0,13.36,4.09,4.37,2.35,102,1.6,0.36,52.01,14.2,4.47,3.96,0,0,0,0,1735.0,1623.0,112.0
1544812,2026-06-08,Uzbekistan,Netherlands,False,1,2,B,1.74,116,1.52,0.92,48.0,10.27,3.32,3.86,1.82,106,2.23,0.86,56.11,14.37,5.38,5.61,0,0,0,0,1631.0,1971.0,-340.0
1489386,2026-06-18,Uzbekistan,Colombia,True,1,3,B,1.52,117,1.45,1.06,44.11,9.53,2.63,3.61,1.9,116,2.04,1.03,58.35,10.65,4.63,3.65,0,0,0,0,1631.0,2009.0,-378.0
225615,2018-06-01,Algeria,Cabo Verde,True,2,3,B,0.77,14,1.23,1.58,,,,,0.98,9,0.65,1.81,,,,,0,0,0,0,1541.0,1399.0,142.0
225460,2018-06-07,Algeria,Portugal,False,0,3,B,0.66,15,1.34,1.79,,,,,2.01,14,1.94,0.85,61.16,14.68,6.3,5.87,0,0,0,0,1541.0,1958.0,-417.0
218282,2019-03-26,Algeria,Tunisia,True,1,0,A,1.11,21,1.41,1.36,47.0,3.0,2.0,7.0,1.74,23,1.76,1.16,52.9,11.66,4.19,3.44,0,0,0,0,1742.0,1619.0,123.0
117912,2019-06-27,Algeria,Senegal,False,1,0,A,1.78,24,1.4,0.88,53.78,9.78,3.51,3.99,2.35,28,1.64,0.59,51.86,15.95,6.42,4.33,0,0,0,0,1742.0,1763.0,-21.0
205617,2019-07-11,Algeria,Côte d'Ivoire,False,2,2,Draw,2.21,27,1.76,0.57,49.53,11.21,4.23,4.46,2.1,29,1.69,0.64,41.73,10.62,4.32,3.18,0,0,0,0,1742.0,1615.0,127.0
210272,2019-07-19,Algeria,Senegal,False,1,0,A,2.17,29,1.82,0.79,51.04,12.39,4.08,3.41,2.45,33,1.41,0.36,55.77,12.75,4.23,5.01,1,1,0,0,1742.0,1763.0,-21.0
254650,2019-09-21,Algeria,Morocco,True,0,0,Draw,2.38,31,1.62,0.6,48.4,10.08,3.45,3.13,1.86,40,1.19,0.72,61.25,14.3,4.49,3.98,0,0,0,0,1742.0,1659.0,83.0
245857,2019-10-10,Algeria,Congo DR,True,1,1,Draw,2.2,32,1.4,0.52,48.4,10.08,3.45,3.13,1.33,26,1.71,1.42,54.17,15.73,4.79,7.93,0,0,0,0,1742.0,1502.0,240.0
244957,2019-10-15,Algeria,Colombia,True,3,0,A,2.04,33,1.35,0.58,48.4,10.08,3.45,3.13,1.82,40,1.16,0.46,53.29,12.05,4.72,4.9,0,0,0,0,1742.0,1985.0,-243.0
254651,2019-10-19,Algeria,Morocco,False,0,3,B,2.16,34,1.57,0.51,48.4,10.08,3.45,3.13,1.43,43,1.16,0.98,61.25,14.3,4.49,3.98,1,0,1,0,1742.0,1659.0,83.0
705141,2021-06-11,Algeria,Tunisia,False,2,0,A,2.25,44,2.44,0.93,48.4,10.08,3.45,3.13,2.33,48,1.78,0.72,53.22,12.46,3.37,4.86,1,1,0,0,1799.0,1638.0,161.0
